id,translation
13592,"{'de': '– Aber wo mögen die englischen Posten stehen? frug Glenarvan.', 'nl': '""Maar waar bevinden zich de engelsche posten?"" vroeg Glenarvan.'}"
13593,"{'de': '– Es ist schwer, das auch nur annähernd zu bestimmen, erwiderte Paganel.', 'nl': '""Dat is moeijelijk te zeggen,"" antwoordde Paganel.'}"
13594,"{'de': 'Der Kriegsschauplatz dehnt sich wohl bis in die Provinz von Taranaki aus, und aller Wahrscheinlichkeit nach sind die größten Truppenmassen in der Nähe des Sees zusammengezogen, dort hinter den Bergen, wo der eigentliche Heerd des Aufstandes sich befindet.', 'nl': '""Echter zal de oorlog wel in de provincie Taranaki overgebragt zijn, en naar alle waarschijnlijkheid bevindt de hoofdmagt der troepen zich bij het meer, aan de afhelling van het gebergte, waar het brandpunt van den opstand is.""'}"
13595,"{'de': ""– Wollt' es Gott!« sagte Lady Helena."", 'nl': '""God geve het!"" zuchtte lady Helena.'}"
13596,"{'de': 'Glenarvan warf einen trüben Blick auf seine junge Frau und auf Mary Grant, welche der Gnade dieser wilden Eingeborenen überlassen waren und ohne jede Aussicht auf menschliche Hilfe in eine unwirthbare Gegend geschleppt wurden.', 'nl': 'Glenarvan sloeg een treurigen blik op zijn jeugdige gade en op Mary Grant, die overgeleverd waren aan de genade dier woeste inboorlingen en ver weggesleept in een onbeschaafd land, van alle menschelijke hulp verstoken.'}"
13597,"{'de': 'Aber er sah sich von Kai-Koumou beobachtet und drängte, da die Klugheit ihm verbot, ihn seine Gedanken errathen zu lassen, sie in das Herz zurück, während er fortfuhr, die Ufer des Flusses mit vollkommener Gleichgiltigkeit zu betrachten.', 'nl': 'Maar hij zag, dat Kai-Koemoe hem in het oog hield, en daar hij uit voorzigtigheid hem niet wilde doen gissen, dat eene der gevangenen zijn vrouw was, hield hij zijn gedachten in zijn binnenste besloten en sloeg hij met volmaakte onverschilligheid de oevers van den stroom gade.'}"
13598,"{'de': 'Das Fahrzeug flog in der Entfernung einer halben Meile oberhalb des Zusammenflusses ohne Aufenthalt an der alten Residenz des Königs Potatau vorüber.', 'nl': 'Een halve mijl boven de zamenvloeijing was het vaartuig zonder aan te leggen de vroegere woonplaats van koning Potatau voorbijgeroeid.'}"
13599,"{'de': 'Kein anderes Canot durchfurchte die Wellen des Stromes.', 'nl': 'Geen andere boot was op de rivier te zien.'}"
13600,"{'de': 'Einige Hütten, welche in weiten Abständen an den Ufern des Flusses lagen, bezeugten durch ihre Verwüstung die Schrecken eines eben ausgebrochenen Krieges.', 'nl': 'Eenige ver van elkander gelegene hutten op de oevers bewezen door haar bouwvalligheid, dat de oorlog daar pas zijn verwoestingen had uitgeoefend.'}"
13601,"{'de': 'Die angrenzenden Felder schienen verlassen, die Ufer des Flusses waren verödet.', 'nl': 'De streken langs de oevers schenen verlaten, de boorden van den stroom onbewoond.'}"
13602,"{'de': 'Einige Wasservögel belebten allein diese traurige Gegend.', 'nl': 'Het treurige landschap werd alleen verlevendigd door eenige vertegenwoordigers van de familie der watervogels.'}"
13603,"{'de': 'Bald entfloh der »Aapaxunga«, ein Sumpfvogel mit schwarzen Flügeln, weißem Bauche und rothem Schnabel, auf seinen langen Beinen.', 'nl': 'Nu eens vlugtte de ""taparunga,"" een steltlooper met zwarte vleugels, witten buik en rooden snavel, zoo snel zijn lange pooten hem wilden dragen.'}"
13604,"{'de': 'Bald betrachteten Reiher verschiedener Gattungen, der aschfarbige »Matuku«, eine Art Rohrdrommel mit stumpsinniger Miene, oder der prächtige »Kotuku« mit weißem Gefieder, gelbem Schnabel und schwarzen Füßen, friedlich das vorübergleitende Boot der Eingeborenen.', 'nl': 'Dan weer keken driederlei reigers, de aschgraauwe ""matuku,"" een soort van roerdomp met een dom uitzigt, en de prachtige ""kotuku,"" met witte vederen, gelen snavel en zwarte pooten, bedaard naar het voorbijvarende inlandsche vaartuig.'}"
13605,"{'de': 'Wo die abschüssigen Uferränder auf eine gewisse Tiefe des Wassers schließen ließen, belauerte der Martinsvogel, der »Kotaré« der Maoris, die kleinen Flußaale, welche zu Millionen in den seeländischen Flüssen springen und zappeln.', 'nl': 'Waar de glooijende oevers een zekere diepte van het water aanduidden, loerde de duikerkoning, de ""kotare"" der Maori\'s, op die kleine palingen, die bij millioenen in de zeelandsche rivieren rondzwemmen.'}"
13606,"{'de': 'Da, wo das Strauchwerk am Ufer dichter war, machten stolze Wiedehopfe und Sultanhühner ihre Morgentoilette in den ersten Strahlen der Sonne.', 'nl': 'Waar de struiken over den stroom hingen, maakten zeer aardige hoppen, riet- en purperhoenders hun morgentoilet in de eerste stralen der zon.'}"
13607,"{'de': 'Diese ganze beflügelte Thierwelt erfreute sich der friedlichen Ruhe, welche ihr durch die Abwesenheit der Menschen, die der Krieg verscheucht oder decimirt hatte, gegönnt war.', 'nl': 'Al die gevleugelde dieren smaakten de rust, die het afwezen der menschen, welke de oorlog verjaagd of gedood had, hun schonk.'}"
13608,"{'de': 'In diesem ersten Theile seines Laufes strömte der Waikato in breitem Bette mitten durch weite Ebenen dahin.', 'nl': 'Gedurende dit eerste gedeelte van haar loop door groote vlakten had de Waikato een aanzienlijke breedte. Maar hoogerop werd het dal, waar ze haar bedding in had uitgehold, vernaauwd, eerst door heuvels, later door bergen.'}"
13609,"{'de': 'Stromaufwärts verengten jedoch allmälig die Hügel und dann die Berge das Thal, das ihn einschloß.', 'nl': 'Tien mijlen boven de vereeniging wees de kaart van Paganel op den linkeroever het dorp Kirikiriroa, dat er ook lag.'}"
13610,"{'de': 'Kai-Koumou hielt sich nirgends auf.', 'nl': 'Kai-Koemoe legde er niet aan.'}"
13611,"{'de': 'Er ließ den Gefangenen ihre eigenen Lebensmittel reichen, welche er auf dem Lagerplatze erbeutet hatte.', 'nl': 'Hij liet aan de gevangenen hun eigen levensmiddelen uitreiken, die bij de plundering van de legerplaats waren medegenomen.'}"
13612,"{'de': 'Er selbst, seine Krieger und Sklaven begnügten sich mit der Landeskost, bestehend aus genießbaren Farrnkräutern, der »Pteris esculenta« der Naturforscher, aus gedämpften Wurzeln und »Kapanas«, Erdäpfeln, welche auf beiden Inseln in Menge angebaut werden.', 'nl': 'Hij, zijn krijgslieden en zijn slaven vergenoegden zich met het gewone voedsel der inlanders, eetbare varens, de ""pteris esculenta"" der kruidkundigen, in den oven gekookte wortels, en ""kapanas,"" aardappelen, die op de beide eilanden overvloedig geteeld worden.'}"
13613,"{'de': 'Animalische Kost gab es bei ihrem Mahle nicht, das trockene Fleisch der Gefangenen erschien ihnen geschmacklos.', 'nl': 'Geen dierlijk voedsel kwam bij hun maaltijd voor, en het drooge vleesch der gevangenen scheen hun verlangen niet gaande te maken.'}"
13614,"{'de': 'Um drei Uhr erhoben sich einzelne Berge auf dem rechten Ufer, die »Pokaroa-Ketten«, welche einem geschleiften Festungswerke glichen.', 'nl': 'Ten drie ure verrezen er eenige bergen op den regter oever, de Pokaroa-Ranges, die veel hadden van een ontmantelde vesting.'}"
13615,"{'de': 'Hier und da waren auf den Bergspitzen ruinenhafte »Pahs« sichtbar, frühere Verschanzungen, welche die Ingenieure der Maoris auf uneinnehmbaren Positionen erbaut hatten.', 'nl': 'Op sommige loodregte spitsen verhieven zich verwoeste ""pah,"" oude verschansingen, die de maori krijgsbouwkundigen in onneembare stellingen hadden opgeworpen.'}"
13616,"{'de': 'Es waren wahrhafte große Adlernester.', 'nl': 'Men zou ze voor groote arendsnesten aangezien hebben.'}"
13617,"{'de': 'Die Sonne verschwand bereits am Horizonte, als das Canot auf eine mit Bimssteinen überschüttete Bank stieß, welche der Waikato bei seinem Austritt aus den vulkanischen Bergen in seinem Laufe mit sich führt.', 'nl': 'De zon verdween haast onder de kimmen, toen het vaartuig op den steilen oever aanhield, bezaaid met puimsteenen, welke de Waikato, op vuurspuwende bergen ontsprongen, in haar loop medevoert.'}"
13618,"{'de': 'Einzelne Bäume, welche dort standen, schienen geeignet, einen ruhigen Halteplatz zu bieten.', 'nl': 'Daar groeiden eenige boomen, die geschikt schenen om een legerplaats te beschutten.'}"
13619,"{'de': 'Kai-Koumou ließ seine Gefangenen ausschaffen; den Männern wurden die Hände gebunden, die Frauen blieben ganz frei; sie Alle wurden angewiesen, sich mitten auf dem Platze niederzulassen, rings um welchen brennende Kohlenpfannen eine nicht überschreitbare Feuergrenze bildeten.', 'nl': 'Kai-Koemoe liet zijn gevangenen ontschepen; de handen der mannen werden geboeid, de vrouwen bleven vrij, en allen werden in het midden van de legerplaats gebragt, die door groote vuren met een onoverkomelijken muur van vlammen werd omgeven.'}"
13620,"{'de': 'Bevor Kai-Koumou seinen Gefangenen die Absicht, sie auszuwechseln, mitgetheilt hatte, hatten Glenarvan und John Mangles die Mittel, ihre Freiheit wieder zu erlangen, ernstlich erwogen.', 'nl': 'Voor Kai-Koemoe aan zijn gevangenen zijn voornemen had te kennen gegeven om hen uit te wisselen, hadden Glenarvan en John Mangles de middelen besproken om hun vrijheid terug te krijgen.'}"
13621,"{'de': 'Eine Flucht erschien von dem Fahrzeug aus unmöglich, auf dem Lande hofften sie dieselbe auf dem ersten Lagerplatze unter dem Schutze der Nacht ausführen zu können.', 'nl': 'Wat zij in het vaartuig niet konden beproeven, wilden zij, als hun bewakers sliepen, onder begunstiging van het nachtelijk duister wagen.'}"
13622,"{'de': 'Unter den obwaltenden Verhältnissen erschien es klug, diesen Plan aufzugeben.', 'nl': 'Maar na het gesprek van Glenarvan met het zeelandsch opperhoofd scheen het verstandiger dit niet te doen. Men moest geduld hebben.'}"
13623,"{'de': 'Die Auswechselung konnte allerdings durch mancherlei Zwischenfälle verzögert oder verhindert werden; gleichwohl that man am besten, auf sie zu rechnen.', 'nl': 'Dat was het voorzigtigste. De uitwisseling bood kansen op redding aan, die niet verbonden waren aan een gewapenden aanval of aan een vlugt door die onbekende streken.'}"
13624,"{'de': 'Was hätten auch zehn Menschen ohne Waffen gegen dreißig wohl bewaffnete Wilde ausrichten können!', 'nl': 'Voorzeker konden er gebeurtenissen voorvallen, die zulk een onderhandeling vertraagden, zelfs beletten, maar het beste was nog haar uitslag af te wachten.'}"
13625,"{'de': ""Glenarvan setzte überdies voraus, daß Kai-Koumou's Stamm irgend einen Häuptling von hohem Verdienst verloren hatte, an dessen Wiederbefreiung ihm sehr viel liegen mochte, und er täuschte sich darin nicht."", 'nl': 'En wat konden eigenlijk ook een tiental ongewapenden uitrigten tegen een dertigtal goed gewapende wilden? Ook vermoedde Glenarvan, dat de stam van Kai-Koemoe een opperhoofd van groot aanzien verloren had, dien hij gaarne terughad, en hij vergiste zich niet.'}"
13626,"{'de': 'Am andern Morgen setzte das Fahrzeug mit der früheren Schnelligkeit seinen Lauf stromaufwärts fort.', 'nl': 'Den volgenden morgen voer het vaartuig met nieuwe snelheid den stroom op.'}"
13627,"{'de': 'Um zehn Uhr machte es einen kurzen Halt an der Mündung des Pohaiwhenua, einem kleinen Flusse, welcher in langen Windungen aus den auf dem rechten Ufer liegenden Ebenen herkommt.', 'nl': 'Ten tien ure vertoefde het even aan de zamenvloeijing met de Pohaiwhenna, een riviertje, dat kronkelend door de vlakten op den regteroever liep.'}"
13628,"{'de': ""Dort traf ein mit zehn Wilden bemanntes Boot mit dem Kai-Koumou's zusammen."", 'nl': 'Daar voegde zich een boot met tien inboorlingen bemand bij het vaartuig van Kai-Koemoe.'}"
13629,"{'de': 'Die Krieger wechselten kaum ihren Gruß, das »Aïré maira«, was bedeutet: »Komme hierher in guter Gesundheit«; dann setzten die beiden Canots sogleich ihre Fahrt zusammen fort.', 'nl': 'De krijgslieden wisselden ter naauwernood den welkomstgroet, het ""aïre mai ra,"" dat zeggen wil: ""komt hier in goede gezondheid,"" en de beide booten voeren gezamenlijk verder.'}"
13630,"{'de': 'Die neuen Ankömmlinge hatten eben erst gegen die englischen Truppen gefochten.', 'nl': 'De nieuwaangekomenen hadden eerst onlangs de engelsche troepen bestreden.'}"
13631,"{'de': 'Man sah es an ihrer zerrissenen Bekleidung, ihren blutigen Waffen und den Wunden, welche noch unter ihren Lumpen bluteten.', 'nl': 'Dat zag men aan hun gescheurde kleeren, aan hun bebloede wapens, aan de wonden, die nog onder hun lompen gaapten.'}"
13632,"{'de': 'Mit der allen Wilden eigenen Gleichgiltigkeit widmeten sie den Europäern keinerlei Aufmerksamkeit.', 'nl': 'Zij waren somber en zwijgend. Met de aan alle wilde volken eigen onverschilligheid sloegen zij volstrekt geen acht op de Europeanen.'}"
13633,"{'de': 'Um die Mittagszeit zeigten sich die Bergspitzen des Maungatotari im fernen Westen.', 'nl': 'Tegen den middag vertoonden zich in het westen de toppen van den Maungatotari.'}"
13634,"{'de': 'Das Waikatothal wurde immer enger, weshalb der in seinem Laufe gehemmte Fluß pfeilschnell dahinschoß.', 'nl': 'Het dal van de Waikato werd al naauwer. Tusschen hooge oevers besloten schoot de stroom voort met de snelheid van een val.'}"
13635,"{'de': 'Die Kraft der Eingeborenen, verdoppelt und durch einen Gesang regulirt, dessen Rhythmus einen gleichmäßigen Ruderschlag herbeiführte, hielt das Fahrzeug über den schäumenden Fluthen.', 'nl': 'Maar de ligchaamskracht der inboorlingen, verdobbeld en geregeld door een gezang, dat de maat aangaf voor de beweging der riemen, voerde het vaartuig over het schuimende water.'}"
13636,"{'de': 'Die gefährlichsten Stromschnellen wurden überwunden, der Waikato setzte wieder langsam seinen Lauf fort.', 'nl': 'Zonder letsel kwam men over den val heen, en de Waikato stroomde weer even langzaam als vroeger, daar van mijl tot mijl de uitstekende hoeken harer oevers haar snelheid braken.'}"
13637,"{'de': 'Gegen Abend landete Kai-Koumou am Fuße der Berge, deren erste Ausläufer an dem schmalen Ufer lothrecht herabfielen.', 'nl': 'Tegen den avond legde Kai-Koemoe aan bij den voet der bergen, wier voorloopers zich loodregt op de smalle oevers verhieven.'}"
13638,"{'de': 'Etwa zwanzig Eingeborene schifften sich aus, um Vorbereitungen für die Nacht zu treffen.', 'nl': 'Daar maakten een twintigtal inboorlingen, die hun booten verlaten hadden, zich gereed om den nacht door te brengen.'}"
13639,"{'de': 'Die Feuer flammten unter den Bäumen auf.', 'nl': 'Vuren brandden onder de boomen.'}"
13640,"{'de': ""Ein Häuptling, der Kai-Koumou an Rang gleichstand, trat gemessenen Schrittes vor, rieb seine Nase an der Kai-Koumou's und bot ihm zum herzlichen Willkommen das »Mougui«."", 'nl': 'Een even aanzienlijk opperhoofd als Kai-Koemoe naderde met afgemeten schreden, en zijn neus wrijvende tegen dien van Kai-Koemoe, gaf hij hem den vriendengroet, ""chongui"" genaamd.'}"
13641,"{'de': 'Die Gefangenen wurden wiederum in der Mitte des Lagers untergebracht und streng bewacht.', 'nl': 'De gevangenen werden in het midden van de legerplaats gebragt en met groote strengheid bewaakt.'}"
13642,"{'de': 'Am nächsten Morgen wurde die weite Fahrt fortgesetzt.', 'nl': 'Den volgenden morgen werd de lange reis op de Waikato weder voortgezet.'}"
13643,"{'de': 'Andere Boote trafen von den kleinen Nebenflüssen ein, so daß nun etwa sechzig Krieger, augenscheinlich die Flüchtlinge des letzten Aufstandes, vereinigt waren. Mehr oder minder durch die englischen Geschosse verwundet, waren sie in die Berge entkommen.', 'nl': 'Van de kleine zijstroompjes van de rivier kwamen andere booten afzakken. Er waren nu zoo wat zestig krijgslieden bijeen, stellig vlugtelingen van den laatsten opstand, en die, meer of min gehavend door de engelsche kogels, de bergstreken weder opzochten.'}"
13644,"{'de': 'Zuweilen erhob sich ein Gesang aus einem der Boote, die in einer Linie nebeneinander hinfuhren. Der Fluß strömte zwischen warmen Quellen dahin.', 'nl': 'Soms werd er een gezang aangeheven in de vaartuigen, die in een regte lijn elkander volgden.'}"
13645,"{'de': '(S. 601.) Ein Eingeborener stimmte die Nationalhymne »Pihé« an, welche mit den Worten »Papara ti wati tidi I dounga nei ....«', 'nl': 'Een inlander zette het volkslied van den geheimzinnigen ""Pihe"" in: Papa ra ti wati tidi I dounga nei....'}"
